,n_variables,adjusted_r2,intercept,sum of squares,vars,,,,
3750,8,0.991241302,0.142817619,1254.442478,"('npers', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3751,8,0.993306507,0.271005114,958.6586346,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3752,8,0.993309321,0.258317987,958.2556856,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3753,8,0.993342956,0.136404928,953.4384277,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3754,8,0.993241291,0.221908932,967.9991361,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3755,8,0.993435869,0.283142835,940.1312004,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3756,8,0.993336603,0.106564601,954.3482993,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3757,8,0.992857963,0.132378879,1022.900218,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3758,8,0.993331086,0.210004733,955.1383986,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3759,8,0.992774316,-0.227745172,1034.880468,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3760,8,0.993162868,0.21124093,979.2310513,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3761,8,0.993259811,0.284415246,965.346613,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3762,8,0.993419072,0.268574696,942.5368742,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3763,8,0.993300789,0.172873941,959.4775805,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3764,8,0.993398116,0.284373146,945.538276,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3765,8,0.993461932,0.186272973,936.3982664,"('nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3766,8,0.991584266,-0.434605321,1205.322248,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3767,8,0.991544256,-0.476102262,1211.052678,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3768,8,0.991597141,-0.387620448,1203.47833,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3769,8,0.991420035,-0.594228733,1228.84387,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3770,8,0.99155634,-0.442763582,1209.321919,"('nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3771,8,0.991520011,-0.387744166,1214.52509,"('nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3772,8,0.986636102,-0.351344471,1914.010688,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3773,8,0.988615424,-0.215818633,1630.527186,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3774,8,0.980925097,1.293761119,2731.954975,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3775,8,0.984256537,-1.018299892,2254.817791,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3776,8,0.986393689,-0.583438346,1948.729575,"('nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3777,8,0.990712086,0.228981393,1330.238102,"('nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3778,8,0.990286759,-0.152724269,1391.154437,"('nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3779,8,0.993248152,0.290010209,967.0164521,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3780,8,0.993302012,0.309390829,959.3024816,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3781,8,0.993241289,0.18507175,967.9993519,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3782,8,0.993338212,0.303508559,954.1177545,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3783,8,0.993406028,0.191363046,944.4050547,"('nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3784,8,0.993318698,0.244931241,956.9127141,"('nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3785,8,0.991559955,-0.366881086,1208.804216,"('nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3786,8,0.990905113,0.223716109,1302.592337,"('nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3787,8,0.993286678,0.204843305,961.4985898,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3788,8,0.993428148,0.206544502,941.2369253,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3789,8,0.993339324,0.126178724,953.958509,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3790,8,0.993420174,0.214045812,942.3789521,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3791,8,0.993455945,0.071009419,937.2557569,"('nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3792,8,0.993431075,0.113811722,940.8177383,"('nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3793,8,0.991602983,-0.363869805,1202.641578,"('nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3794,8,0.990900293,0.190981875,1303.282678,"('nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3795,8,0.993188829,-0.057444193,975.512809,"('nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3796,9,0.995374097,0.668473743,645.9699432,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
3797,9,0.995383932,0.701599168,644.596629,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
3798,9,0.995801957,0.706466996,586.2227224,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
3799,9,0.995582442,0.747857714,616.8762694,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
3800,9,0.995612946,0.624680345,612.6167113,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
3801,9,0.995802735,0.673078934,586.1141679,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
3802,9,0.99547636,0.685389061,631.6897368,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
3803,9,0.995800592,0.703726873,586.4133464,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
3804,9,0.995485551,0.714812032,630.4063767,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
3805,9,0.995800607,0.699773355,586.4113626,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
3806,9,0.995557155,0.63410018,620.407346,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
3807,9,0.995613906,0.670372879,612.4825975,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
3808,9,0.995459676,0.719404938,634.0196101,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
3809,9,0.995615964,0.699023536,612.195173,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
3810,9,0.995463867,0.745230273,633.4343936,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
3811,9,0.99561396,0.677066206,612.4750112,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
3812,9,0.995793973,0.642594459,587.3376886,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
3813,9,0.995593516,0.646660189,615.3299163,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
3814,9,0.995613967,0.670900397,612.4740731,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
3815,9,0.995616023,0.700454175,612.1870025,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
3816,9,0.995020391,0.250296268,695.3621593,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3817,9,0.994733708,0.153891031,735.3951266,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3818,9,0.99502009,0.436637559,695.4042322,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3819,9,0.994760476,0.218096443,731.6572475,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3820,9,0.995029488,0.476848376,694.0918661,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3821,9,0.995053924,0.383714542,690.6795953,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3822,9,0.995244376,0.217227263,664.0844644,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3823,9,0.995330993,0.419812058,651.9890427,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3824,9,0.99504295,0.369310942,692.2120506,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3825,9,0.995054287,0.415831511,690.6288442,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3826,9,0.995075657,0.219632729,687.6447526,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3827,9,0.995146774,0.378707045,677.7138512,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3828,9,0.994779361,0.358425489,729.020082,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3829,9,0.994797571,0.401564222,726.4772426,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3830,9,0.995164359,0.350538524,675.2581542,"('dwtype', 'npers', 'nveh', 'nlic', 'nftw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3831,9,0.989940843,0.023756161,1404.679971,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3832,9,0.989646945,0.073846555,1445.720528,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3833,9,0.99440271,0.704354343,781.6162645,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3834,9,0.989493109,0.121361292,1467.202497,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3835,9,0.99437639,0.727490154,785.2916993,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3836,9,0.994488657,0.908058067,769.6144925,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3837,9,0.988897708,-0.179796243,1550.345353,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3838,9,0.993127472,0.420703347,959.6930576,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3839,9,0.993242273,0.49335728,943.6619561,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3840,9,0.993221859,0.519355712,946.5126732,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3841,9,0.988978283,-0.030420729,1539.093761,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3842,9,0.993567228,0.615622356,898.2846655,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3843,9,0.994167744,0.73247958,814.4274345,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3844,9,0.99415285,0.753701369,816.5072518,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3845,9,0.992937293,0.455222505,986.2500112,"('dwtype', 'npers', 'nveh', 'nlic', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3846,9,0.989800601,-0.176059511,1424.263679,"('dwtype', 'npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3847,9,0.99438518,0.565524846,784.0641912,"('dwtype', 'npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3848,9,0.994446228,0.594078841,775.5393794,"('dwtype', 'npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3849,9,0.994427294,0.625523586,778.1833065,"('dwtype', 'npers', 'nveh', 'nlic', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3850,9,0.993240291,0.582811938,943.9387876,"('dwtype', 'npers', 'nveh', 'nlic', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3851,9,0.994155796,0.592748996,816.0958315,"('dwtype', 'npers', 'nveh', 'nlic', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3852,9,0.99492359,0.577203018,708.8797035,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3853,9,0.995191739,0.63549773,671.4348625,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3854,9,0.994847928,0.714466189,719.4452106,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3855,9,0.995195948,0.674338123,670.8470207,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3856,9,0.994858256,0.748570549,718.0030095,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3857,9,0.995198987,0.65881736,670.4227067,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3858,9,0.995504552,0.595897799,627.7530524,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3859,9,0.994996646,0.591882705,698.6779384,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3860,9,0.995183462,0.626924507,672.5906677,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3861,9,0.995189829,0.666982357,671.7015684,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3862,9,0.995049022,0.579723284,691.3640099,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3863,9,0.994806162,0.621619126,725.277524,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3864,9,0.994700809,0.619281382,739.9892168,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3865,9,0.994718386,0.65691713,737.5347013,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3866,9,0.995054648,0.570171671,690.5784095,"('dwtype', 'npers', 'nveh', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3867,9,0.994868241,0.207157626,716.6086432,"('dwtype', 'npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3868,9,0.994827525,0.429519664,722.2943166,"('dwtype', 'npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3869,9,0.994427702,0.353440081,778.1263878,"('dwtype', 'npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3870,9,0.994448144,0.40539987,775.2717896,"('dwtype', 'npers', 'nveh', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3871,9,0.994970126,0.326517916,702.3812012,"('dwtype', 'npers', 'nveh', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3872,9,0.994418151,0.276015207,779.4601485,"('dwtype', 'npers', 'nveh', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3873,9,0.98998502,0.041780113,1398.511056,"('dwtype', 'npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3874,9,0.994245285,0.661093913,803.5994053,"('dwtype', 'npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3875,9,0.994174075,0.713740529,813.5433771,"('dwtype', 'npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3876,9,0.994152684,0.744032511,816.5304917,"('dwtype', 'npers', 'nveh', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3877,9,0.993051185,0.432448742,970.345844,"('dwtype', 'npers', 'nveh', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3878,9,0.993607283,0.647094577,892.6913393,"('dwtype', 'npers', 'nveh', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3879,9,0.99424417,0.56386703,803.7551964,"('dwtype', 'npers', 'nveh', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3880,9,0.995229875,0.813090834,666.1094744,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3881,9,0.99532509,0.872346093,652.8133482,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3882,9,0.995076487,0.919579846,687.5287828,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3883,9,0.995337033,0.898749409,651.1456534,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3884,9,0.995093218,0.942815651,685.1925173,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3885,9,0.995322702,0.82154039,653.1468561,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3886,9,0.995533377,0.831142946,623.7277812,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
3887,9,0.995236211,0.8219112,665.2246082,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
3888,9,0.995328431,0.855998227,652.3469156,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
3889,9,0.995341135,0.884352386,650.5729137,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
3890,9,0.995455072,0.811820302,634.6625321,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3891,9,0.995257829,0.843536274,662.2058764,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3892,9,0.99525531,0.832178391,662.5575817,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3893,9,0.995269586,0.857798847,660.5641592,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3894,9,0.995475014,0.789624129,631.8777859,"('dwtype', 'npers', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3895,9,0.994588883,0.399310354,755.6187352,"('dwtype', 'npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3896,9,0.994610906,0.565314141,752.5434441,"('dwtype', 'npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3897,9,0.994117141,0.549150197,821.493747,"('dwtype', 'npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3898,9,0.994168245,0.593943772,814.3574114,"('dwtype', 'npers', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3899,9,0.994659262,0.5234244,745.7909807,"('dwtype', 'npers', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3900,9,0.99456577,0.478726254,758.8462896,"('dwtype', 'npers', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3901,9,0.989237816,0.273383936,1502.852039,"('dwtype', 'npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3902,9,0.993570383,0.914656668,897.844009,"('dwtype', 'npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3903,9,0.993770564,0.982650513,869.8904659,"('dwtype', 'npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3904,9,0.993760236,1.004309469,871.3326276,"('dwtype', 'npers', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3905,9,0.992421234,0.700394515,1058.313409,"('dwtype', 'npers', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3906,9,0.99365805,0.912396706,885.6021158,"('dwtype', 'npers', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3907,9,0.993674321,0.780007251,883.3300093,"('dwtype', 'npers', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3908,9,0.995442346,0.724043121,636.439564,"('dwtype', 'npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
3909,9,0.99510763,0.738386777,683.1799238,"('dwtype', 'npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
3910,9,0.995154517,0.733836063,676.6325975,"('dwtype', 'npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
3911,9,0.995163503,0.763517087,675.3777444,"('dwtype', 'npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
3912,9,0.995451431,0.694145439,635.1709377,"('dwtype', 'npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3913,9,0.994980583,0.405154481,700.9210606,"('dwtype', 'npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3914,9,0.994658132,0.49630861,745.9487097,"('dwtype', 'npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3915,9,0.993852394,0.988200641,858.4634976,"('dwtype', 'npers', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
3916,9,0.99538956,0.697646103,643.8107126,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
3917,9,0.99559695,0.452573161,614.8503271,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
3918,9,0.995531346,0.810407716,624.0113593,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
3919,9,0.995499915,0.733620999,628.4005707,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
3920,9,0.995494155,0.715223422,629.2048761,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
3921,9,0.995736771,0.738697558,595.3254983,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
3922,9,0.995853436,0.694307793,579.0342063,"('dwtype', 'nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
